rank,content_id,client_id,model_score,archetype,reason_code,action,impressions_90d,sessions_90d,content_age_days,ctr,avg_position,word_count,engagement_rate
1297,content_5b77967e209e,client_349c41201b,0.5735581798234374,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,19920,134,167,0.51,2.8,3830.0,0.0
1298,content_7aedc3ead7bc,client_19581e27de,0.5735336112435551,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1166,6,103,0.43,6.3,2830.0,0.0
1299,content_d0b2b5a0ef58,client_19581e27de,0.5734104568978357,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,6303,27,236,0.24,7.3,3095.0,0.0
1300,content_b3a34837d536,client_e629fa6598,0.5731534500017651,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,492,1,358,0.0,20.5,1337.0,0.0
1301,content_3194767aa6eb,client_19581e27de,0.5730701577460146,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2456,12,103,0.49,5.7,2875.0,8.33
1302,content_2753014cfdda,client_19581e27de,0.5729426947123347,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7701,17,124,0.17,5.0,2685.0,5.88
1303,content_b26898a7cb67,client_19581e27de,0.572638321122791,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,606,1,112,0.33,13.3,3082.0,0.0
1304,content_9c1ccf220046,client_349c41201b,0.5724984549709362,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,3055,30,148,0.62,7.0,4249.0,6.67
1305,content_38c24326bfaf,client_349c41201b,0.5724087538465468,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,560,9,95,0.71,23.3,2629.0,0.0
1306,content_3e7893eabb81,client_e629fa6598,0.5723183355203859,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,74,3,358,0.0,9.1,1813.0,0.0
1307,content_9992603441ba,client_19581e27de,0.572217593493634,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,8624,28,313,0.09,6.8,2276.0,3.57
1308,content_a6d1c806c145,client_349c41201b,0.5721629657658088,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,66,2,168,0.0,13.2,2700.0,0.0
1309,content_79d64a8d8c8c,client_19581e27de,0.571901560489819,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,16094,43,124,0.41,2.0,3030.0,0.0
1310,content_ee283b81195e,client_349c41201b,0.571661798856689,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5461,31,119,0.42,11.1,2829.0,0.0
1311,content_05b3cf6119c2,client_19581e27de,0.5715589117885606,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,32019,75,124,0.19,3.1,2998.0,0.0
1312,content_97566ecc18cf,client_19581e27de,0.5713891958798069,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,9896,29,103,0.12,6.1,3487.0,3.45
1313,content_fada223d2e8d,client_19581e27de,0.5711436616200399,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7950,29,313,0.1,9.3,2785.0,3.45
1314,content_1b46f6ef7ef9,client_19581e27de,0.5709920336409753,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,13450,32,257,0.08,8.0,2568.0,3.13
1315,content_e4909f5dc6f6,client_349c41201b,0.5707936859702385,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1200,20,95,0.58,6.0,2692.0,0.0
1316,content_3ba00ff6238e,client_19581e27de,0.5707460073444526,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,867,2,95,0.35,6.5,3014.0,0.0
1317,content_0d7ef1fcaba8,client_349c41201b,0.5706689969311846,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,4140,14,111,0.24,12.2,3025.0,7.14
1318,content_30834c829af8,client_349c41201b,0.5705529457211505,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,643,13,119,0.62,22.7,3231.0,0.0
1319,content_dc2ff5572b43,client_19581e27de,0.5705117806407931,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,987,5,98,0.41,14.5,2893.0,0.0
1320,content_adaddea624fd,client_19581e27de,0.5704336765574237,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,896,8,95,0.45,6.3,3006.0,0.0
1321,content_f64da48dd526,client_19581e27de,0.5697275022479238,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5891,20,124,0.34,5.6,2594.0,0.0
1322,content_79d77e26cf13,client_624b60c58c,0.5697130102846486,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,34,3,329,0.0,7.6,1251.0,0.0
1323,content_0141c6afea31,client_349c41201b,0.5695021139353982,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,65,1,126,0.0,14.2,3011.0,0.0
1324,content_fd332a9cbd0d,client_19581e27de,0.5694729389012045,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,4894,20,112,0.31,3.7,3224.0,5.0
1325,content_bacefec5a708,client_349c41201b,0.5694330097353261,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5072,32,119,0.28,22.5,3246.0,0.0
1326,content_7f18abf56b66,client_9f14025af0,0.5692913480771785,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,45,1,347,2.22,26.2,1166.0,0.0
1327,content_61d3d6bec2e8,client_349c41201b,0.5692431138403579,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,572,8,95,0.35,23.4,2746.0,0.0
1328,content_cebcc9693b46,client_624b60c58c,0.568969197611677,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,72,2,127,0.0,6.2,3875.0,0.0
1329,content_3c45487ea38c,client_19581e27de,0.568924793648832,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1319,9,103,0.61,8.0,2895.0,22.22
1330,content_660c6aba2a25,client_624b60c58c,0.5688994389558154,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,77,1,356,0.0,9.6,1698.0,0.0
1331,content_899b770864ac,client_349c41201b,0.5688064717789559,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1990,17,140,0.1,49.9,3510.0,0.0
1332,content_1d5653c73d6d,client_349c41201b,0.5687862309848836,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,12506,106,140,0.22,11.6,4111.0,2.83
1333,content_7c8d47858d8d,client_624b60c58c,0.5685088425175082,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,29,3,123,0.0,8.0,4813.0,0.0
1334,content_7f0388e1b808,client_349c41201b,0.568215812979568,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,9699,79,168,0.34,11.0,3639.0,2.53
1335,content_00418b80027e,client_19581e27de,0.5681845812814231,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1550,11,95,0.26,8.5,3064.0,9.09
1336,content_85284765e1bc,client_349c41201b,0.567975263117764,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,302,4,95,0.33,12.7,3101.0,0.0
1337,content_2105b32488af,client_9f14025af0,0.5679510449096172,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,290,1,347,0.34,58.6,1350.0,0.0
1338,content_1d8ef3a0cb04,client_19581e27de,0.5677066552490795,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5628,97,124,0.09,7.3,2828.0,5.15
1339,content_7b07207412f8,client_349c41201b,0.567661068577615,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2463,17,119,0.49,5.8,2985.0,0.0
1340,content_48abb3b2448d,client_9f14025af0,0.5672757658570092,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,27,1,335,0.0,5.4,1138.0,0.0
1341,content_0ed174e5c4d3,client_19581e27de,0.567174161102755,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,3136,14,112,0.29,5.8,2879.0,0.0
1342,content_4201b5c995a1,client_19581e27de,0.5671527875819475,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,10100,21,126,0.14,5.4,3246.0,4.76
1343,content_ff43fb1a3b6e,client_349c41201b,0.5666713715870995,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2197,15,104,0.55,14.9,2749.0,13.33
1344,content_c7a36ceaa45f,client_624b60c58c,0.5666183605697824,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,73,5,292,0.0,10.7,4957.0,0.0
1345,content_d70867535282,client_e629fa6598,0.566425035645211,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,207,5,358,0.0,41.0,1238.0,0.0
1346,content_8d69522bbbd5,client_349c41201b,0.5659657431635225,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,3871,22,126,0.26,38.8,3056.0,9.09
1347,content_45c8b6e148b8,client_19581e27de,0.5658209429189428,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,920,3,103,0.33,6.7,2978.0,0.0
1348,content_d4d87e4dad20,client_19581e27de,0.5656649509967971,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,596,6,98,0.67,10.7,2704.0,0.0
1349,content_49397d7b56dd,client_19581e27de,0.5655833907984353,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,36,1,139,0.0,5.4,3100.0,0.0
1350,content_bd765ab754cf,client_349c41201b,0.5655530388982178,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,71283,237,168,0.08,17.2,4650.0,1.27
1351,content_0d1801293778,client_624b60c58c,0.5654653851130236,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,545,3,356,0.37,7.1,1954.0,0.0
1352,content_bf57a6284e77,client_19581e27de,0.5652887303954413,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,383,225,139,0.26,24.0,3334.0,1.78
1353,content_88396c461aaa,client_349c41201b,0.565241516096755,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,584,4,104,0.34,13.8,2686.0,0.0
1354,content_2fae467f7164,client_349c41201b,0.5651921708901088,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5355,40,119,0.43,10.8,2547.0,5.0
1355,content_10b15d1a5d6a,client_19581e27de,0.5648228538731278,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2672,18,103,0.64,6.4,2850.0,11.11
1356,content_f5812efb77c7,client_19581e27de,0.5648170308888576,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,6238,30,236,0.21,11.5,2537.0,3.33
1357,content_e774a5e66c20,client_349c41201b,0.5644222832115242,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,8469,25,104,0.24,8.5,2991.0,0.0
1358,content_ebb2cca6ac3d,client_9f14025af0,0.5643678317067533,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,117,1,306,0.0,57.0,851.0,0.0
1359,content_6f9b2217d46c,client_349c41201b,0.5639595951949667,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,530,11,104,0.57,12.4,2865.0,0.0
1360,content_237e91e73901,client_19581e27de,0.5639265751552849,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,329,6,98,0.3,23.0,2710.0,0.0
1361,content_f4c0fbb953d4,client_349c41201b,0.5635489408910808,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7628,39,119,0.46,17.7,2925.0,0.0
1362,content_8cc28270881d,client_19581e27de,0.5635149458188397,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,614,7,98,0.65,6.4,2600.0,0.0
1363,content_5d1d22f8dbdf,client_349c41201b,0.5633008423646083,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1978,35,124,0.66,6.4,2957.0,0.0
1364,content_64e13336badd,client_349c41201b,0.5632632011077243,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,20346,70,126,0.29,3.8,3112.0,0.0
1365,content_f4537c2b9541,client_19581e27de,0.5631044658036792,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1715,11,98,0.35,9.4,2715.0,0.0
1366,content_5b1e8d3f3827,client_19581e27de,0.5630171051806958,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2870,11,95,0.28,5.1,3059.0,0.0
1367,content_b24539cf1c18,client_19581e27de,0.5630059409177471,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,10017,20,95,0.14,8.0,3261.0,5.0
1368,content_48630fe51cb7,client_19581e27de,0.5630014280046477,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7533,23,112,0.16,7.6,2663.0,13.04
1369,content_d332d5562b63,client_9f14025af0,0.5628572957956208,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,43,2,250,2.33,21.0,2735.0,0.0
1370,content_ce172a1bdfec,client_19581e27de,0.5627664831796408,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1154,4,103,0.35,11.7,2850.0,0.0
1371,content_69ed534958ee,client_349c41201b,0.5626735440194162,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,9698,107,148,0.69,15.2,4250.0,0.0
1372,content_36f54644861c,client_19581e27de,0.5623134510898058,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,4503,21,112,0.27,8.0,2881.0,9.52
1373,content_cde14d2e5132,client_0b918943df,0.5621551370259685,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,32,5,320,0.0,13.6,1594.0,0.0
1374,content_4addf65d84fc,client_349c41201b,0.5620568445356576,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,2025,22,119,0.89,4.4,2877.0,4.55
1375,content_47b4dd8fdfc7,client_19581e27de,0.5619468621550728,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7202,20,313,0.17,8.7,2838.0,0.0
1376,content_209bc758a6f2,client_19581e27de,0.5618801169009228,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,578,4,119,0.52,6.7,3729.0,0.0
1377,content_17c9619dd2e6,client_19581e27de,0.5617355531795352,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,10081,24,124,0.19,4.7,2744.0,4.17
1378,content_82e912a902dd,client_19581e27de,0.5616591788557955,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,477,4,98,0.42,16.8,2677.0,0.0
1379,content_f6c2ff412735,client_349c41201b,0.5615809080638265,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,4314,40,148,0.58,6.4,3994.0,5.0
1380,content_d77fca2f9b42,client_19581e27de,0.5614485904014527,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,8468,17,126,0.25,5.5,3041.0,0.0
1381,content_f619a3104c0d,client_19581e27de,0.5613632511694624,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,16240,31,112,0.16,7.7,3298.0,0.0
1382,content_d041ef6f65ca,client_19581e27de,0.561199993128316,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,78950,98,139,0.11,6.2,4521.0,1.02
1383,content_c07c8a4f96f4,client_02d20bbd7e,0.5611567349782703,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,18,13,332,0.0,17.6,1322.0,0.0
1384,content_1a2cbc72df55,client_624b60c58c,0.5609775702649052,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,57,2,124,0.0,6.4,3786.0,0.0
1385,content_4cf95974d3ad,client_19581e27de,0.5606122794229861,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,3004,12,98,0.2,7.7,2650.0,16.67
1386,content_f0414850c5a7,client_19581e27de,0.5604987862811499,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,551,5,98,0.18,29.8,2861.0,20.0
1387,content_5e47e317909d,client_19581e27de,0.5603894696446461,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,325,6,112,0.31,4.9,3138.0,0.0
1388,content_4aaba8c6a050,client_624b60c58c,0.5602751178033061,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,29,5,121,0.0,7.4,3815.0,0.0
1389,content_67fbffe8b241,client_349c41201b,0.5601239104955096,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,19299,85,165,0.34,3.8,4849.0,1.18
1390,content_9ba1129c3738,client_19581e27de,0.5601074246866504,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,14346,43,126,0.24,5.2,2633.0,0.0
1391,content_1f3f98790021,client_e629fa6598,0.5599497064608245,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,787,3,358,0.0,27.0,1463.0,0.0
1392,content_35a8ca6412ea,client_624b60c58c,0.559423044530102,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,24,2,103,0.0,5.0,3614.0,0.0
1393,content_7866a36d2779,client_19581e27de,0.5593124924006666,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,7860,37,236,0.22,9.3,2103.0,2.7
1394,content_1f3684e3e595,client_349c41201b,0.5590862970479404,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,1049,7,118,0.57,11.9,2578.0,14.29
1395,content_7ff7a56f3ee8,client_9f14025af0,0.5590241337424622,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,613,5,298,0.16,50.4,1178.0,40.0
1396,content_c603f96701f4,client_624b60c58c,0.5589204296812579,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,592,14,275,0.51,7.3,4585.0,0.0
1397,content_89829d8a96a9,client_19581e27de,0.5589131654867563,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,5978,26,124,0.33,4.1,3292.0,11.54
1398,content_e91dd5994403,client_19581e27de,0.5588882103551351,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,742,4,103,0.67,4.1,2917.0,0.0
1399,content_5bda17d0b75f,client_19581e27de,0.5588703212895356,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,3367,10,103,0.18,9.4,2826.0,10.0
1400,content_78036a85eb24,client_349c41201b,0.558801288436087,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,626,23,119,1.44,14.0,2903.0,0.0
1401,content_5b642da163c6,client_19581e27de,0.5586722729710332,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,22016,98,139,0.45,3.0,4188.0,3.06
1402,content_13bbb8906b4b,client_349c41201b,0.5586081720884265,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,13800,113,168,0.78,8.1,4212.0,0.0
1403,content_3377caea8558,client_19581e27de,0.5584242050539518,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,9557,15,126,0.14,6.9,3118.0,6.67
1404,content_92d131248460,client_349c41201b,0.5579772608665265,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,21912,130,144,0.38,8.6,3580.0,0.77
1405,content_4f8601741edf,client_19581e27de,0.5578289584126656,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,12022,36,126,0.3,4.1,3219.0,2.78
1406,content_d58831e13efa,client_9f14025af0,0.5572073062639915,LOW_PRIORITY_SIGNAL,LOW_MODEL_RANK,MONITOR,428,1,306,0.0,72.2,1014.0,0.0
1407,content_6d13935b8ff8,client_19581e27de,0.5571350061218648,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2090,16,112,0.72,3.4,2884.0,0.0
1408,content_7f961d0cbcc2,client_9f14025af0,0.5567826019376125,HOLD,LOW_PRIORITY_SIGNAL,HOLD,30,1,335,0.0,32.7,990.0,0.0
1409,content_9a3672e72ea2,client_349c41201b,0.5567176936288477,HOLD,LOW_PRIORITY_SIGNAL,HOLD,36300,299,154,0.56,8.2,5115.0,0.0
1410,content_486b261a429f,client_9f14025af0,0.5563087087121076,HOLD,LOW_PRIORITY_SIGNAL,HOLD,286,8,298,2.8,49.3,1036.0,0.0
1411,content_28ea60961570,client_19581e27de,0.5562325310711164,HOLD,LOW_PRIORITY_SIGNAL,HOLD,5781,25,313,0.19,9.4,3106.0,0.0
1412,content_3800a0c64614,client_19581e27de,0.5559990675340113,HOLD,LOW_PRIORITY_SIGNAL,HOLD,275,3,103,0.36,6.2,2886.0,0.0
1413,content_fc5ea2006966,client_19581e27de,0.5555012729524814,HOLD,LOW_PRIORITY_SIGNAL,HOLD,9215,37,98,0.43,3.6,3036.0,0.0
1414,content_3c71365f0381,client_19581e27de,0.5548709403666148,HOLD,LOW_PRIORITY_SIGNAL,HOLD,4916,27,119,0.16,8.0,3199.0,14.81
1415,content_8e8f6560d38e,client_19581e27de,0.5546455468041056,HOLD,LOW_PRIORITY_SIGNAL,HOLD,21668,50,112,0.12,5.6,2721.0,6.0
1416,content_bdc3c38ee296,client_349c41201b,0.5546003331850151,HOLD,LOW_PRIORITY_SIGNAL,HOLD,23056,529,148,1.21,11.9,5322.0,1.51
1417,content_63b9c7aedf3a,client_19581e27de,0.554409433229178,HOLD,LOW_PRIORITY_SIGNAL,HOLD,7170,15,112,0.24,6.3,2946.0,6.67
1418,content_c82e30fd1e04,client_19581e27de,0.5538745065586013,HOLD,LOW_PRIORITY_SIGNAL,HOLD,770,6,112,0.78,4.1,3075.0,0.0
1419,content_bb94373874c8,client_349c41201b,0.5534555120332244,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14742,74,144,0.33,7.6,3524.0,1.35
1420,content_128dffac7149,client_19581e27de,0.5533417781042295,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1802,12,119,0.72,3.4,3345.0,0.0
1421,content_c258e6cf1e93,client_624b60c58c,0.5531920580370684,HOLD,LOW_PRIORITY_SIGNAL,HOLD,45,1,283,0.0,7.6,4900.0,0.0
1422,content_8be068f6d9e2,client_624b60c58c,0.5531461783285504,HOLD,LOW_PRIORITY_SIGNAL,HOLD,58,3,123,0.0,7.3,3626.0,0.0
1423,content_a5f950cbaee0,client_19581e27de,0.5531222901796712,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6076,31,103,0.43,1.8,3364.0,0.0
1424,content_fdb44263d0c6,client_19581e27de,0.5530004082145407,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1424,12,95,0.77,4.8,3333.0,25.0
1425,content_7c0793138ea0,client_19581e27de,0.5529614398888384,HOLD,LOW_PRIORITY_SIGNAL,HOLD,269,2,103,0.74,6.7,2714.0,0.0
1426,content_70efb103b20b,client_19581e27de,0.5529609958250482,HOLD,LOW_PRIORITY_SIGNAL,HOLD,510,7,98,0.39,14.7,3113.0,0.0
1427,content_59c3f03d305c,client_349c41201b,0.5529191184426915,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1759,10,95,0.28,16.1,3097.0,0.0
1428,content_336c7ad5b24b,client_624b60c58c,0.5529070969643769,HOLD,LOW_PRIORITY_SIGNAL,HOLD,522,1,350,0.0,27.9,1432.0,0.0
1429,content_9042bbb3f1f7,client_349c41201b,0.5527716993114696,HOLD,LOW_PRIORITY_SIGNAL,HOLD,31053,80,119,0.23,9.0,2743.0,0.0
1430,content_6618ce428536,client_19581e27de,0.5525594151018316,HOLD,LOW_PRIORITY_SIGNAL,HOLD,963,10,98,0.52,7.9,2943.0,0.0
1431,content_a83334b8e0fd,client_19581e27de,0.5524759682802638,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1643,5,112,0.37,8.8,2990.0,0.0
1432,content_762b1eb1edd2,client_624b60c58c,0.5521566633078319,HOLD,LOW_PRIORITY_SIGNAL,HOLD,32,3,335,0.0,17.0,1127.0,0.0
1433,content_21f5b5fd58fd,client_19581e27de,0.5519000380450286,HOLD,LOW_PRIORITY_SIGNAL,HOLD,2519,28,98,0.48,7.2,2586.0,3.57
1434,content_7b17b6707535,client_9f14025af0,0.5517448248075992,HOLD,LOW_PRIORITY_SIGNAL,HOLD,60,2,347,0.0,77.9,1056.0,0.0
1435,content_13612df1afe8,client_624b60c58c,0.551735535832547,HOLD,LOW_PRIORITY_SIGNAL,HOLD,6212,58,341,0.16,7.7,1383.0,1.72
1436,content_e8b57b7ded03,client_19581e27de,0.5516399636223656,HOLD,LOW_PRIORITY_SIGNAL,HOLD,1482,11,103,0.27,7.6,2931.0,9.09
1437,content_18e7e6d7147b,client_9f14025af0,0.5514474546626181,HOLD,LOW_PRIORITY_SIGNAL,HOLD,316,1,309,0.63,19.8,937.0,0.0
1438,content_70949994618b,client_19581e27de,0.5513827596875136,HOLD,LOW_PRIORITY_SIGNAL,HOLD,294,1,103,0.34,11.9,2857.0,0.0
1439,content_d9ae0ddd38d7,client_19581e27de,0.5512616424374912,HOLD,LOW_PRIORITY_SIGNAL,HOLD,5277,16,98,0.19,4.6,3104.0,6.25
1440,content_abf2e93cb4f6,client_9f14025af0,0.5511561237018348,HOLD,LOW_PRIORITY_SIGNAL,HOLD,51,2,249,3.92,8.3,2322.0,0.0
1441,content_5feeedb999a5,client_19581e27de,0.551046515963441,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14774,10,103,0.34,4.6,2756.0,0.0
1442,content_78b1c955565a,client_e629fa6598,0.5509062314080415,HOLD,LOW_PRIORITY_SIGNAL,HOLD,117,4,358,0.0,58.4,1284.0,0.0
1443,content_118ce9aa01e7,client_349c41201b,0.5507929945374489,HOLD,LOW_PRIORITY_SIGNAL,HOLD,14959,103,154,0.48,27.6,5876.0,0.97
1444,content_34e3bd0bf864,client_19581e27de,0.5506446124775538,HOLD,LOW_PRIORITY_SIGNAL,HOLD,25268,40,139,0.11,5.2,2956.0,2.5
1445,content_a7b65b27fb03,client_19581e27de,0.5502899974702237,HOLD,LOW_PRIORITY_SIGNAL,HOLD,8043,32,103,0.14,6.7,3335.0,3.13
1446,content_b29d492af5e2,client_349c41201b,0.5502371614681055,HOLD,LOW_PRIORITY_SIGNAL,HOLD,78057,567,148,0.49,7.0,4551.0,0.71
1447,content_d1c23751bc5e,client_19581e27de,0.550220182486633,HOLD,LOW_PRIORITY_SIGNAL,HOLD,36675,101,126,0.3,3.4,3167.0,0.0
1448,content_b43d35816291,client_9f14025af0,0.5499156858626467,HOLD,LOW_PRIORITY_SIGNAL,HOLD,44,1,306,0.0,73.9,1011.0,0.0
1449,content_b734a525bbce,client_19581e27de,0.5496259756063673,HOLD,LOW_PRIORITY_SIGNAL,HOLD,12804,38,119,0.3,3.6,2679.0,2.63
1450,content_57a11c7b3d73,client_624b60c58c,0.5494664300472979,HOLD,LOW_PRIORITY_SIGNAL,HOLD,65,2,308,0.0,7.8,4308.0,0.0
1451,content_2ab44dbca810,client_19581e27de,0.5493157041935658,HOLD,LOW_PRIORITY_SIGNAL,HOLD,30662,62,98,0.17,4.6,3065.0,0.0
1452,content_3d692171bc50,client_19581e27de,0.5493095827960335,HOLD,LOW_PRIORITY_SIGNAL,HOLD,13332,47,112,0.38,2.7,3098.0,0.0
